0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
5.484,6.265,33.353,31.276,2.643,32.204,59.137,3.023,32.149,94.393,2.367,100.0,80.267,2.803,30.0,30.0,2.694,2.643,3.352,3.023,2.367,3.711,3.462,2.803,65.511,63.241,286.813,0.002,-0.002,-0.149,0.003,4.468,4.216,54.987,36.208,223.006,46.626,54.709,45.086,54.928,34.55,219.588,57.32,55.151,22.939,55.088,6.469,219.674,41.801,54.868,44.885,54.995,41.32,219.893,48.198,54.909,40.138,79.192,75.878,299.956,59.036,80.231,41.578,80.292,31.364,300.064,30.853,78.35,51.929,90.265,0.0,299.717,68.643,80.142,60.839,79.897,55.722,303.552,58.474,80.541,91.381,9.991,37.164,26.512,40.34,38.4,38.509,24.453,41.508,39.38,35.489,29.137,32.703,11.431,30.164,23.852,30.936,21.498,1.086,3.311,1.576,1.735,1524.545,1491.587,1509.763,1216.668,1231.515,2.561,4653.799,2.096,6145.078,3.593,1.089,1.069,1.101,1.119,0.359,0.361,0.371,0.379,3.61,1.169,1.094,1.106,1.101,0.387,0.396,0.377,0.38,-28.015,-27.121,-18.246,-113.714,,-25.197,-25.369,31.64,-103.881,0.458,0.908,0.289,1.082,0.403,0.375,0.26,0.267,0.069,0.004,-0.005,-25.177,35.689,35.689,-27.121,66.074,66.074,-25.197,70.682,70.682,-24.596,31.378,31.378,-25.177,-57.533,-36.159,-24.596,49.306,52.536
5.464,6.257,33.664,29.503,3.19,31.868,58.902,2.655,32.141,94.336,2.606,100.0,67.823,2.568,30.0,30.0,3.311,3.193,3.262,2.655,2.606,2.786,3.283,2.567,64.731,62.913,286.964,0.002,-0.002,-0.149,0.003,4.481,4.168,54.912,35.787,222.915,46.817,54.979,45.037,55.404,34.038,220.203,57.365,54.886,22.618,54.944,6.586,219.829,41.863,55.192,44.417,55.138,41.171,220.182,48.074,54.981,40.012,79.552,75.472,299.826,58.975,79.749,41.537,79.62,31.16,299.954,30.753,80.157,51.427,90.397,0.0,300.118,68.554,76.024,60.321,80.108,56.122,306.685,58.538,80.053,92.045,9.988,37.211,26.512,40.475,38.4,38.557,24.161,41.758,40.713,35.307,29.137,32.394,11.78,30.109,24.618,31.154,22.859,1.242,3.299,1.605,1.694,1527.831,1503.935,1502.218,1207.048,1258.382,2.537,4656.319,2.165,6147.453,3.604,1.09,1.063,1.1,1.121,0.363,0.364,0.371,0.384,3.62,1.146,1.083,1.092,1.091,0.382,0.391,0.377,0.382,-29.708,-18.79,-15.35,-105.868,,-27.06,-27.954,25.447,-105.184,0.459,0.879,0.27,1.06,0.402,0.324,0.262,0.269,0.064,0.004,-0.008,-26.148,35.588,35.588,-18.79,67.5,67.5,-27.06,70.99,70.99,-27.876,31.378,31.378,-26.148,-59.105,-39.529,-28.199,49.201,52.297
8.775,6.933,39.898,32.765,3.345,31.835,58.881,2.759,32.005,93.924,3.529,97.982,66.297,3.263,30.0,30.0,3.879,3.345,3.055,2.759,3.529,4.833,4.265,3.263,66.202,55.002,287.149,0.002,-0.002,-0.149,0.003,4.425,4.121,54.799,37.651,218.761,47.1,55.006,45.444,55.33,34.385,218.54,57.659,55.292,23.407,54.747,7.004,219.322,42.004,55.001,45.297,54.941,41.3,220.15,48.467,54.833,40.929,78.504,76.057,300.222,59.214,80.682,42.118,80.023,31.733,300.366,31.062,80.042,52.128,89.35,0.0,299.6,68.876,81.779,62.105,80.012,56.04,296.502,58.489,80.642,92.246,9.959,37.184,26.512,40.33,38.4,38.45,24.475,42.126,39.7,35.709,29.137,32.523,12.106,29.963,25.616,30.865,23.44,1.389,3.219,1.52,1.699,1531.124,1461.46,1487.629,1218.421,1245.436,2.49,4658.693,2.331,6149.653,3.649,1.098,1.061,1.102,1.111,0.359,0.36,0.37,0.382,3.666,1.138,1.065,1.067,1.085,0.367,0.369,0.358,0.364,-27.115,-30.241,8.006,-109.423,,-20.632,-19.209,50.307,-105.105,0.458,0.925,0.299,0.81,0.291,0.334,0.259,0.259,0.027,0.004,0.0,-24.223,43.164,43.164,-30.241,59.974,59.974,-20.632,77.344,77.344,-19.079,31.378,31.378,-24.223,-32.489,-34.859,-19.518,47.87,44.159
5.709,7.324,35.589,33.694,2.813,30.441,57.352,2.566,32.005,93.924,3.695,90.982,57.297,3.265,30.0,30.044,3.183,2.813,2.971,2.566,3.695,5.014,4.339,3.265,65.353,55.0,286.464,0.002,-0.002,-0.149,0.003,4.53,4.262,55.103,37.428,220.754,46.814,55.031,44.946,55.312,33.848,220.434,57.564,55.101,23.081,54.89,7.182,220.407,41.832,55.047,45.121,54.817,41.359,220.465,48.334,55.069,40.504,80.617,75.837,300.69,59.219,79.95,42.014,80.101,31.548,299.893,30.855,78.833,51.534,89.9,0.0,299.647,68.555,82.26,61.388,80.036,55.892,300.139,58.751,78.563,92.894,10.005,37.162,26.512,40.62,38.4,38.411,24.618,41.592,40.538,35.307,29.137,32.542,11.996,29.925,26.903,30.905,21.646,1.39,3.263,1.599,1.664,1534.371,1468.559,1496.937,1187.785,1242.657,2.371,4661.098,2.167,6151.923,3.634,1.102,1.056,1.092,1.114,0.36,0.36,0.371,0.378,3.652,1.126,1.055,1.061,1.081,0.36,0.365,0.352,0.356,-26.179,-21.597,11.341,-106.716,,-22.837,-21.936,50.949,-102.495,0.459,0.913,0.314,0.797,0.289,0.235,0.261,0.259,0.027,0.003,0.0,-22.69,42.392,42.392,-21.597,60.675,60.675,-22.837,80.55,80.55,-21.301,31.378,31.378,-22.69,-32.427,-36.883,-21.623,46.991,44.203
5.758,7.152,35.766,33.296,3.005,31.406,58.474,2.573,32.704,95.003,3.926,43.093,43.0,3.119,30.0,30.0,3.34,3.005,2.945,2.573,3.926,4.669,4.133,3.119,65.771,55.0,297.02,0.002,-0.001,-0.149,0.003,4.423,4.379,55.084,38.586,219.708,47.203,54.923,45.294,55.007,34.415,219.8,57.814,55.036,23.372,54.896,7.437,220.333,41.906,54.936,44.994,55.377,41.438,220.192,48.248,55.037,40.972,80.331,76.292,301.164,59.183,80.051,42.27,79.427,31.303,299.694,30.903,79.927,51.437,90.017,0.0,300.986,68.455,79.567,61.078,80.154,55.855,301.681,59.102,80.693,88.373,10.0,37.121,26.512,40.596,38.4,38.244,24.624,41.882,40.605,36.001,30.637,35.498,15.008,33.381,31.426,34.298,25.529,1.112,3.355,1.61,1.745,1537.657,1488.461,1514.166,1265.996,1365.664,2.068,4663.405,2.09,6154.086,3.644,1.1,1.063,1.093,1.107,0.361,0.361,0.371,0.385,3.661,1.127,1.058,1.054,1.076,0.363,0.371,0.362,0.36,-25.41,-68.092,14.176,-108.884,,-21.804,-19.783,56.394,-102.379,0.46,0.932,0.316,0.809,0.292,0.024,0.263,0.264,0.027,0.001,0.001,-22.516,44.319,44.319,-25.782,58.319,58.319,-21.804,82.383,82.383,-19.783,31.378,31.378,-22.516,-25.782,-35.137,-22.23,47.163,44.049
5.222,7.121,32.81,33.193,2.91,30.416,56.489,2.556,33.904,95.94,3.829,40.0,43.0,3.154,30.0,30.019,3.055,2.91,2.645,2.556,3.829,4.798,4.085,3.154,65.284,55.0,302.353,0.002,-0.001,-0.148,0.003,4.471,4.816,55.063,37.206,221.376,46.982,54.898,44.833,54.957,33.834,220.193,57.419,54.897,22.775,54.896,6.798,220.335,41.715,55.073,44.658,55.074,44.077,219.693,48.168,54.949,40.423,55.353,66.782,263.9,56.907,54.965,29.382,54.951,21.434,267.415,29.224,55.164,36.772,90.254,0.0,272.144,63.856,55.06,49.625,54.997,43.549,268.703,57.212,54.965,71.736,10.015,37.044,26.512,40.351,38.4,38.378,24.597,42.11,39.21,38.864,31.237,36.427,16.228,34.038,30.577,35.061,23.652,1.109,3.47,1.691,1.779,1541.115,1504.751,1539.014,1359.612,1442.442,1.985,4665.592,2.182,6155.723,3.652,1.092,1.067,1.109,1.105,0.368,0.368,0.376,0.39,3.669,1.123,1.065,1.064,1.085,0.379,0.382,0.374,0.372,-23.646,-75.342,19.587,-111.614,,-25.335,-21.347,57.11,-100.529,0.461,0.92,0.319,0.809,0.29,0.023,0.266,0.278,0.091,0.002,0.002,-20.306,44.135,44.135,-21.384,57.438,57.438,-25.335,82.42,82.42,-21.347,31.378,31.378,-20.306,-21.384,-36.828,-22.226,46.356,43.983
5.137,6.37,27.612,28.195,2.678,30.812,56.885,2.444,35.332,97.376,3.575,40.0,43.0,2.636,33.213,33.477,2.809,2.678,2.549,2.446,3.575,3.726,3.45,2.636,65.596,55.0,306.373,0.002,-0.001,-0.149,0.003,4.52,5.051,55.029,37.089,221.242,46.699,54.982,45.206,55.003,34.068,219.735,57.677,55.012,22.752,54.919,7.057,220.066,41.783,55.036,44.537,54.838,43.292,219.986,48.283,55.003,40.684,55.074,66.561,250.018,55.288,55.123,29.52,55.007,21.593,249.406,28.043,55.18,36.576,90.022,0.0,250.215,56.666,55.493,49.266,55.211,43.892,250.563,55.152,54.986,71.625,10.011,37.489,26.512,40.501,38.4,38.387,24.53,41.879,40.386,39.541,31.737,37.528,17.667,35.095,32.282,35.955,26.175,1.132,3.733,1.803,1.929,1544.709,1527.765,1570.766,1465.965,1528.91,2.281,4667.92,2.679,6158.054,3.63,1.087,1.059,1.1,1.091,0.362,0.359,0.368,0.378,3.647,1.125,1.105,1.102,1.132,0.382,0.392,0.382,0.384,-29.671,-26.658,13.265,-109.062,,-26.521,-17.993,58.6,-102.547,0.463,0.914,0.308,0.797,0.27,0.023,0.26,0.284,0.177,0.008,0.002,-25.882,44.092,44.092,-26.658,57.438,57.438,-26.521,81.177,81.177,-17.993,31.378,31.378,-25.882,-26.984,-36.505,-20.52,46.654,44.788
5.136,5.998,27.537,28.951,2.546,31.145,57.298,2.294,41.759,100.0,2.206,64.373,49.179,2.727,33.766,35.739,2.649,2.542,2.602,2.353,2.182,2.98,3.34,2.706,66.33,58.032,305.89,0.002,-0.001,-0.148,0.003,4.658,4.935,54.945,38.123,219.079,47.102,54.708,45.371,54.878,34.504,220.222,57.531,55.021,23.218,54.991,7.358,219.708,41.794,55.021,45.035,55.034,40.952,219.943,48.365,54.857,40.846,54.467,66.889,249.834,55.452,55.054,29.711,54.845,21.79,249.899,28.351,54.959,36.839,89.373,0.0,249.314,56.772,55.44,49.421,54.923,43.789,248.796,55.333,54.89,71.882,10.003,37.283,26.512,40.318,38.4,38.583,24.458,41.861,40.474,39.323,31.737,37.498,17.728,35.046,32.713,35.981,25.377,1.049,3.62,1.776,1.844,1548.34,1532.759,1564.79,1436.735,1502.386,2.476,4670.375,2.677,6160.523,3.625,1.089,1.061,1.104,1.105,0.362,0.362,0.371,0.382,3.642,1.138,1.08,1.108,1.104,0.39,0.395,0.386,0.393,-27.72,-17.112,3.923,-109.176,,-26.696,-25.007,49.409,-99.437,0.458,0.922,0.305,0.889,0.302,0.023,0.264,0.286,0.181,0.005,0.0,-24.144,40.483,40.483,-17.112,62.734,62.734,-26.696,75.122,75.122,-23.638,31.378,31.378,-23.642,-34.073,-35.972,-23.314,48.112,48.163
5.187,5.718,31.726,33.539,2.477,31.748,58.22,2.352,44.621,100.0,2.431,100.0,56.614,2.452,30.153,31.546,2.513,2.499,2.643,2.352,2.431,2.969,3.074,2.452,66.188,62.234,306.235,0.002,-0.001,-0.148,0.003,4.617,5.109,54.967,38.105,219.68,46.949,54.55,45.27,55.201,34.289,219.878,57.633,55.006,23.019,54.784,6.999,219.634,41.922,54.956,44.847,54.913,41.203,219.324,48.481,54.943,40.596,54.897,66.64,249.882,55.347,54.962,29.623,55.014,21.478,249.715,28.231,55.065,36.965,89.545,0.0,250.471,56.472,54.768,49.694,55.061,43.947,247.954,55.205,54.951,71.708,9.966,37.708,26.512,40.446,38.4,38.498,24.889,41.541,41.288,39.505,31.737,37.515,18.864,35.023,31.828,35.998,24.659,1.003,3.558,1.744,1.814,1551.957,1517.731,1534.242,1413.391,1470.268,2.59,4672.811,2.794,6163.023,3.624,1.085,1.055,1.107,1.106,0.36,0.359,0.372,0.384,3.641,1.147,1.095,1.106,1.11,0.397,0.406,0.391,0.397,-29.914,-24.02,-6.412,-111.562,,-27.27,-25.219,42.646,-97.215,0.46,0.912,0.288,1.038,0.388,0.032,0.264,0.292,0.181,0.001,-0.006,-26.718,38.755,38.755,-24.02,66.772,66.772,-27.27,74.61,74.61,-23.631,31.378,31.378,-26.718,-50.966,-37.659,-23.631,49.269,51.71
5.42,6.028,33.366,34.245,2.788,32.513,59.078,2.419,45.646,100.0,2.723,98.431,43.0,2.57,30.424,31.972,2.996,2.788,2.652,2.419,2.723,3.263,3.331,2.57,67.218,61.658,305.658,0.002,-0.001,-0.148,0.003,4.674,5.428,54.718,37.724,219.066,46.776,54.927,45.353,55.015,34.294,220.684,57.583,54.776,23.241,54.7,7.239,220.02,41.921,54.865,44.812,54.811,41.357,218.727,48.509,54.774,40.749,54.759,66.847,229.684,53.654,54.891,29.75,54.746,21.821,230.692,26.932,54.785,36.998,88.735,0.0,228.464,54.657,54.439,49.72,54.902,44.096,229.852,53.302,54.818,71.85,9.929,36.785,26.512,40.126,38.4,38.787,24.813,41.721,40.877,39.983,31.737,37.407,18.495,34.924,31.52,35.927,24.978,0.976,3.736,1.81,1.925,1555.717,1589.569,1608.852,1480.877,1552.373,2.479,4675.26,1.835,6165.088,3.621,1.084,1.056,1.102,1.094,0.361,0.361,0.369,0.382,3.638,1.133,1.089,1.103,1.106,0.396,0.404,0.385,0.389,-28.845,-22.336,-1.634,-111.894,,-25.088,-24.574,42.541,-98.834,0.459,0.945,0.3,1.025,0.382,0.112,0.264,0.289,0.182,0.002,-0.005,-25.087,41.077,41.077,-22.336,62.004,62.004,-25.088,73.531,73.531,-24.009,31.378,31.378,-25.087,-41.09,-36.751,-24.459,49.445,51.209
5.666,6.486,35.355,37.426,3.097,32.549,59.129,2.898,45.802,100.0,3.115,98.428,43.0,2.91,30.0,31.822,3.419,3.098,3.077,2.898,3.115,3.895,3.739,2.91,67.916,61.243,303.998,0.002,-0.001,-0.148,0.003,4.604,5.112,55.268,35.978,220.918,46.727,55.21,44.592,55.166,33.809,220.565,57.169,55.15,22.657,55.22,6.67,219.961,41.622,55.108,43.991,55.386,41.127,219.663,48.35,56.113,40.718,55.176,66.379,229.655,53.207,54.985,29.136,55.102,21.216,230.088,26.605,55.1,36.36,90.827,0.0,231.06,54.322,54.959,49.178,55.17,43.47,230.061,53.041,55.1,71.109,10.023,36.197,26.112,40.292,38.4,38.719,24.516,41.714,40.119,38.668,31.737,37.506,17.915,34.929,32.349,35.971,24.97,1.105,3.666,1.779,1.886,1559.433,1535.186,1576.468,1399.343,1501.807,2.473,4677.786,2.699,6167.576,3.619,1.08,1.049,1.092,1.09,0.361,0.359,0.367,0.375,3.636,1.1,1.055,1.068,1.067,0.336,0.339,0.323,0.325,-27.197,-20.308,4.863,-112.318,,-25.216,-25.599,42.663,-100.09,0.461,0.963,0.31,1.016,0.379,0.231,0.26,0.276,0.214,0.007,-0.006,-24.779,43.414,43.414,-20.308,60.909,60.909,-25.216,73.296,73.296,-24.713,31.378,31.378,-24.779,-33.486,-36.873,-24.713,49.286,50.91
5.456,6.291,33.141,22.444,2.786,32.781,59.705,2.578,55.715,100.0,2.598,99.663,54.813,2.687,30.336,32.019,2.948,2.786,2.682,2.579,2.598,3.227,3.314,2.687,70.324,63.794,304.44,0.002,-0.001,-0.148,0.003,4.532,5.099,55.15,36.696,226.357,47.11,55.027,45.201,55.131,34.323,219.834,57.498,54.815,22.967,54.978,7.201,219.96,41.839,55.089,45.354,55.053,41.246,221.501,48.596,55.01,40.172,55.015,66.459,230.497,53.524,54.624,29.45,55.082,21.487,230.088,26.701,54.813,36.324,89.569,0.0,230.877,54.371,55.079,49.411,55.082,43.846,229.783,53.374,54.938,71.778,10.025,36.706,26.112,40.31,38.4,38.374,25.29,41.717,39.698,38.649,31.937,37.624,18.768,35.034,32.013,36.027,25.291,1.252,3.666,1.805,1.861,1563.116,1531.778,1569.701,1412.822,1494.156,2.519,4680.405,1.671,6169.742,3.634,1.083,1.05,1.096,1.094,0.362,0.361,0.368,0.379,3.652,1.093,1.04,1.055,1.058,0.338,0.345,0.329,0.334,-31.823,-48.389,-2.05,-111.453,,-27.4,-25.445,35.782,-103.916,0.459,1.03,0.334,1.1,0.413,0.105,0.263,0.26,0.23,0.001,-0.011,-28.458,43.979,43.979,-28.177,59.133,59.133,-27.4,72.126,72.126,-25.167,31.378,31.378,-28.458,-28.177,-37.849,-25.167,51.102,52.919
5.417,6.355,33.698,34.988,2.796,30.451,56.88,2.339,56.747,100.0,3.252,92.271,43.0,2.686,30.654,32.528,3.1,2.796,2.857,2.339,3.252,3.688,3.404,2.686,69.488,62.12,305.933,0.002,-0.001,-0.149,0.003,4.62,5.073,55.052,38.244,219.197,47.353,54.948,45.394,54.873,34.411,220.223,58.039,54.998,23.546,54.824,7.647,220.015,42.069,54.866,45.736,54.851,41.649,219.678,48.707,54.886,41.121,54.578,67.14,230.819,53.754,53.94,30.146,55.094,22.062,230.11,26.942,54.829,37.234,88.629,0.0,229.593,54.567,54.76,49.465,54.993,44.132,231.24,53.321,54.88,71.87,10.064,36.137,26.112,40.301,38.4,38.193,25.167,41.769,40.162,39.091,31.937,38.482,20.84,35.507,31.704,36.455,26.189,1.349,3.773,1.852,1.921,1566.793,1539.728,1577.854,1459.878,1536.809,2.415,4682.943,2.488,6171.984,3.638,1.081,1.06,1.103,1.103,0.365,0.364,0.374,0.383,3.656,1.086,1.051,1.074,1.069,0.35,0.362,0.35,0.352,-30.157,-22.883,4.934,-105.838,,-23.04,-24.75,40.281,-102.705,0.459,1.018,0.338,1.04,0.388,0.173,0.265,0.279,0.25,0.004,-0.008,-27.117,43.527,43.527,-22.392,59.147,59.147,-23.04,70.314,70.314,-24.002,31.378,31.378,-27.117,-22.44,-32.668,-24.002,50.221,51.592
5.573,6.203,33.403,20.419,2.723,30.634,57.171,2.77,56.954,100.0,2.588,90.86,43.504,2.687,30.383,32.474,2.787,2.725,2.933,2.77,2.588,3.008,3.384,2.687,69.334,61.476,299.154,0.002,-0.001,-0.149,0.003,4.7,5.128,55.305,35.284,221.31,46.383,55.094,44.361,55.044,33.461,219.493,57.399,55.117,22.467,55.111,6.517,220.046,41.475,54.976,44.28,54.977,40.874,219.169,47.919,55.136,39.716,55.136,66.139,229.427,53.32,55.096,28.894,55.039,20.943,229.518,26.452,55.047,35.861,91.011,0.0,229.605,54.102,55.015,48.881,55.056,43.663,230.059,52.896,54.912,70.907,9.993,35.949,26.112,40.405,38.4,36.577,24.267,38.648,39.998,39.376,31.637,37.867,19.874,35.044,30.16,35.287,23.416,1.363,3.651,1.805,1.846,1570.491,1530.029,1542.235,1456.589,1517.853,2.685,4685.522,2.384,6174.485,3.632,1.08,1.059,1.106,1.099,0.365,0.366,0.378,0.388,3.65,1.089,1.053,1.069,1.069,0.356,0.364,0.351,0.356,-29.122,-35.13,-0.119,-108.806,,-23.931,-22.35,40.615,-102.91,0.46,1.017,0.338,1.013,0.373,0.175,0.27,0.413,0.254,0.006,-0.006,-26.223,41.777,41.777,-33.784,60.959,60.959,-23.931,70.314,70.314,-22.35,31.378,31.378,-26.223,-33.784,-34.565,-23.24,50.389,51.132
5.539,6.05,33.305,30.827,2.72,30.634,57.171,3.054,56.925,99.98,2.687,98.097,51.108,2.769,30.595,32.918,2.72,2.782,3.277,3.054,2.687,2.933,3.402,2.769,69.652,62.441,302.226,0.002,-0.001,-0.148,0.003,4.48,4.715,55.065,36.056,219.952,46.466,54.894,44.46,55.017,33.979,221.025,57.095,54.594,21.92,54.878,6.123,220.47,41.58,54.98,43.897,55.026,40.831,220.044,47.885,54.838,39.529,55.14,65.883,229.675,53.036,54.877,29.12,54.834,20.812,229.786,26.416,55.346,35.769,91.268,0.0,229.575,54.336,55.084,48.773,54.97,43.232,231.212,52.835,55.006,70.77,9.998,36.867,26.112,40.451,38.4,37.244,24.12,39.987,39.532,39.107,31.637,37.76,20.272,34.995,32.518,35.813,24.317,1.228,3.51,1.684,1.826,1574.052,1529.307,1511.847,1439.724,1491.132,2.447,4688.109,2.269,6176.783,3.635,1.077,1.057,1.107,1.098,0.363,0.365,0.375,0.388,3.652,1.093,1.074,1.074,1.075,0.359,0.372,0.354,0.358,-25.864,-27.178,2.712,-105.144,,-23.56,-22.228,40.127,-100.138,0.459,1.032,0.35,1.043,0.388,0.179,0.275,0.392,0.259,0.007,-0.008,-22.841,41.984,41.984,-25.812,59.834,59.834,-23.56,70.314,70.314,-22.194,31.378,31.378,-22.841,-25.812,-33.634,-23.52,50.241,51.925
5.717,6.272,35.472,29.316,2.612,30.634,57.171,3.5,56.897,99.947,2.65,100.0,55.502,3.032,30.057,32.634,2.839,2.612,3.561,3.53,2.65,2.992,3.628,3.032,69.603,63.378,300.593,0.002,-0.001,-0.148,0.003,4.42,5.027,54.99,35.965,219.419,46.451,54.929,44.687,54.887,33.972,221.116,57.163,54.896,22.041,54.95,6.301,219.866,41.598,54.878,44.208,54.962,41.135,219.982,48.028,54.906,39.857,54.934,66.114,230.266,53.067,55.0,29.175,55.061,20.958,230.374,26.554,54.98,36.204,90.663,0.0,230.761,54.437,55.211,48.937,55.22,43.501,230.033,52.754,54.97,71.098,10.033,36.971,25.812,40.318,38.4,36.66,24.273,39.74,38.784,38.576,31.337,37.797,21.52,35.021,31.884,35.509,24.792,1.168,3.526,1.711,1.814,1577.598,1521.514,1477.25,1411.391,1479.154,2.463,4690.613,2.425,6179.119,3.644,1.086,1.066,1.097,1.078,0.376,0.376,0.381,0.392,3.66,1.112,1.072,1.088,1.071,0.363,0.369,0.361,0.365,-28.928,-37.197,-2.205,-109.43,,-25.658,-21.416,35.411,-103.902,0.46,1.022,0.34,1.08,0.394,0.179,0.28,0.379,0.259,0.001,-0.015,-24.868,40.789,40.789,-28.187,61.28,61.28,-25.658,69.088,69.088,-20.451,31.378,31.378,-24.868,-28.187,-34.775,-20.451,50.245,52.627
5.619,6.321,33.465,29.587,2.696,33.625,60.363,2.872,34.295,95.774,2.737,98.675,50.671,2.685,30.012,30.143,2.751,2.696,3.102,2.872,2.737,2.999,3.347,2.685,65.687,61.584,300.469,0.002,-0.001,-0.149,0.003,4.541,5.08,54.971,35.641,219.781,46.971,55.057,44.86,54.879,33.882,220.21,57.318,54.994,22.832,52.823,10.137,219.661,41.823,54.986,44.714,55.376,44.149,219.098,48.332,55.037,39.962,55.208,66.069,230.013,53.344,54.966,29.577,54.873,21.546,229.926,26.557,54.996,36.293,89.947,0.0,229.563,54.432,54.983,48.887,55.011,43.969,227.716,52.918,54.828,71.199,10.019,36.82,25.812,40.377,38.4,36.902,23.909,39.528,40.109,38.581,31.337,37.823,20.43,35.016,32.097,35.42,23.38,1.213,3.586,1.757,1.83,1581.148,1566.644,1510.909,1441.735,1513.195,2.43,4693.124,1.867,6181.397,3.634,1.096,1.067,1.083,1.072,0.369,0.373,0.377,0.384,3.651,1.106,1.066,1.078,1.07,0.357,0.367,0.353,0.355,-25.581,-30.026,-3.154,-110.285,,-25.716,-34.021,33.735,-103.814,0.459,0.89,0.265,1.02,0.378,0.178,0.28,0.403,0.258,0.003,0.006,-23.102,38.907,38.907,-30.026,67.754,67.754,-25.716,70.424,70.424,-33.416,31.378,31.378,-23.102,-46.534,-36.211,-33.416,48.759,51.202
5.455,6.075,34.688,30.897,2.598,37.869,65.95,3.228,32.004,97.737,2.838,96.428,45.47,2.686,30.246,30.523,2.801,2.599,3.265,3.228,2.838,3.043,3.288,2.687,64.065,61.001,298.745,0.002,-0.001,-0.149,0.003,4.512,5.209,55.117,35.392,220.384,46.655,55.058,44.256,55.007,34.092,220.142,57.336,55.053,22.31,55.088,6.434,220.554,41.635,55.013,44.038,54.587,43.189,220.327,47.813,54.842,39.744,54.954,66.301,230.436,53.267,55.145,29.015,54.924,21.029,229.683,26.363,55.105,36.025,90.781,0.0,231.157,54.057,55.01,48.733,54.94,43.255,230.556,52.741,54.867,71.058,9.962,36.613,25.812,39.942,38.4,36.705,23.587,39.595,39.744,37.782,31.337,37.782,19.805,34.971,32.159,35.359,24.174,1.285,3.446,1.691,1.755,1584.684,1484.525,1439.39,1371.053,1446.057,2.602,4695.544,2.28,6183.495,3.642,1.069,1.041,1.049,1.037,0.32,0.32,0.323,0.332,3.659,1.098,1.067,1.078,1.068,0.364,0.374,0.359,0.363,-26.049,-21.685,-3.327,-114.391,,-24.427,-27.83,36.511,-102.802,0.459,0.839,0.227,1.004,0.371,0.211,0.222,0.464,0.262,0.003,0.03,-23.527,40.555,40.555,-21.685,69.95,69.95,-24.427,71.504,71.504,-27.305,31.378,31.378,-23.527,-57.207,-37.237,-27.305,48.555,50.754
5.501,6.203,33.235,23.837,2.497,38.541,66.502,2.461,32.344,98.121,2.467,96.133,44.771,2.336,30.796,31.31,2.666,2.497,2.814,2.458,2.465,2.967,2.999,2.336,64.268,61.358,304.081,0.002,-0.002,-0.148,0.003,4.626,4.831,55.103,34.974,219.421,46.626,55.044,44.171,54.932,33.615,219.801,57.292,54.97,22.494,54.978,6.193,219.981,41.622,54.896,44.457,55.073,40.572,220.248,47.825,55.071,39.492,54.954,66.203,229.995,53.073,54.923,28.876,54.981,20.91,229.933,26.407,55.032,35.945,91.064,0.0,229.463,53.955,54.671,48.788,55.055,43.255,229.839,52.605,55.105,70.849,10.018,36.715,26.212,39.613,38.7,37.442,24.419,40.441,40.602,38.242,31.537,38.57,19.672,36.516,33.715,36.542,25.291,1.435,3.462,1.651,1.812,1588.184,1487.096,1463.486,1419.418,1511.643,2.614,4698.052,2.814,6185.947,3.635,1.067,1.038,1.047,1.044,0.322,0.321,0.329,0.338,3.653,1.085,1.058,1.069,1.055,0.349,0.357,0.349,0.351,-29.772,-21.779,-0.828,-110.523,,-24.32,-24.15,39.147,-101.733,0.459,0.842,0.228,1.014,0.374,0.217,0.206,0.374,0.249,0.007,0.028,-25.898,41.241,41.241,-21.779,70.421,70.421,-24.32,71.722,71.722,-22.861,31.378,31.378,-25.898,-52.406,-36.595,-22.861,48.916,51.149
